0.5042735042735043,0.014245014245014245,0.008547008547008548,0.017094017094017096,0.1111111111111111,0.008547008547008548,0.002849002849002849,0.002849002849002849,0.0,0.0,0.017094017094017096,0.0,IN
0.28604898828541003,0.00362087326943557,0.00021299254526091586,0.014057507987220448,0.15718849840255592,0.006602768903088392,0.0,0.0,0.006602768903088392,0.0,0.03450479233226837,0.0006389776357827476,IN
0.29353106622347225,0.0038353362311429303,0.0010227563283047815,0.026080286371771927,0.1979033495269752,0.018920992073638454,0.00025568908207619537,0.00025568908207619537,0.002301201738685758,0.0,0.06852467399642036,0.0,IN
0.3495412844036697,0.0,0.0,0.022018348623853212,0.12752293577981652,0.0,0.0,0.0,0.0,0.0,0.06513761467889909,0.0,IN
0.2301466275659824,0.0002346041055718475,0.0,0.01090909090909091,0.15378299120234604,0.0016422287390029325,0.00011730205278592375,0.00011730205278592375,0.00035190615835777126,0.0,0.08903225806451613,0.0,IN
0.3755954562110663,0.0010993037742762918,0.00036643459142543056,0.011359472334188348,0.15866617808721142,0.007328691828508612,0.0,0.0,0.0029314767314034445,0.0,0.03847563209967021,0.00036643459142543056,IN
0.5369649805447471,0.0,0.0,0.03501945525291829,0.11284046692607004,0.0,0.0,0.0,0.0,0.0,0.019455252918287938,0.0,IN
0.6143497757847534,0.004484304932735426,0.004484304932735426,0.008968609865470852,0.15246636771300448,0.026905829596412557,0.0,0.0,0.0,0.0,0.008968609865470852,0.0,IN
0.6372549019607843,0.0,0.0,0.0392156862745098,0.0784313725490196,0.004901960784313725,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,IN
0.5916030534351145,0.0,0.0,0.04961832061068702,0.13358778625954199,0.011450381679389313,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,IN
0.490787269681742,0.0,0.0,0.04187604690117253,0.1541038525963149,0.0,0.0,0.0,0.021775544388609715,0.0,0.04187604690117253,0.0,IN
0.4780316344463972,0.01054481546572935,0.007029876977152899,0.01757469244288225,0.15641476274165203,0.01757469244288225,0.0,0.0,0.008787346221441126,0.0,0.03163444639718805,0.0,IN
0.5592705167173252,0.0,0.0,0.0547112462006079,0.1033434650455927,0.0060790273556231,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,IN
0.5296442687747036,0.0,0.0,0.015810276679841896,0.11067193675889328,0.007905138339920948,0.0,0.0,0.0,0.0,0.03162055335968379,0.0,IN
